qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
expertqa_1407,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.9097,1.0,155.0,1.0,1.0
expertqa_1886,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4114,0.6667,158.0,0.6667,0.0
expertqa_1810,chunk_focused_160,chunk,focused,0.0,0.0367,0.0,1.0,0.2,151.0,0.2,0.0
expertqa_70,chunk_focused_160,chunk,focused,0.0,0.0299,0.0,1.0,0.5,140.0,1.0,1.0
expertqa_543,chunk_focused_160,chunk,focused,0.0,0.043,0.0,0.487,0.25,154.0,1.0,1.0
expertqa_897,chunk_focused_160,chunk,focused,0.0,0.1143,0.0,1.0,0.4,159.0,0.6,0.0
expertqa_1732,chunk_focused_160,chunk,focused,0.0,0.049,0.0,1.0,1.0,141.0,1.0,1.0
expertqa_2030,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.4,158.0,1.0,1.0
expertqa_2027,chunk_focused_160,chunk,focused,0.0,0.018,0.0,1.0,0.3333,142.0,0.8333,0.0
expertqa_226,chunk_focused_160,chunk,focused,0.0,0.012,0.0,0.7799,0.75,159.0,0.75,0.0
expertqa_690,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6,1.0,160.0,1.0,1.0
expertqa_1660,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5,0.1667,148.0,0.1667,0.0
expertqa_1155,chunk_focused_160,chunk,focused,0.0,0.0566,0.0,0.4177,0.3333,158.0,0.3333,0.0
expertqa_584,chunk_focused_160,chunk,focused,0.0,0.0317,0.0,1.0,0.5,160.0,0.75,0.0
expertqa_787,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.2857,147.0,0.7143,0.0
expertqa_1686,chunk_focused_160,chunk,focused,0.0,0.0339,0.0,1.0,0.6667,141.0,1.0,1.0
expertqa_1647,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0
expertqa_1271,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4118,0.2,153.0,0.6,0.0
expertqa_1579,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.5,159.0,1.0,1.0
expertqa_1651,chunk_focused_160,chunk,focused,0.0,0.1346,0.0,1.0,0.6667,155.0,1.0,1.0
expertqa_1409,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2848,0.25,158.0,0.25,0.0
expertqa_1098,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.5,154.0,0.5,0.0
expertqa_1205,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4167,0.1429,156.0,0.5714,0.0
expertqa_857,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.4,149.0,1.0,1.0
expertqa_1156,chunk_focused_160,chunk,focused,0.0,0.0348,0.0,1.0,0.5,160.0,0.75,0.0
expertqa_490,chunk_focused_160,chunk,focused,0.0,0.0195,0.0,0.5346,1.0,159.0,1.0,1.0
expertqa_1948,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1062,0.3333,160.0,0.6667,0.0
expertqa_2010,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5094,0.1111,159.0,0.2222,0.0
expertqa_1456,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,154.0,1.0,1.0
expertqa_206,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0633,0.1111,158.0,0.2222,0.0
expertqa_1146,chunk_focused_160,chunk,focused,0.0,0.024,0.0,0.5099,1.0,151.0,1.0,1.0
expertqa_573,chunk_focused_160,chunk,focused,0.0,0.1923,0.0,1.0,0.5,142.0,1.0,1.0
expertqa_218,chunk_focused_160,chunk,focused,0.0,0.0885,0.0,1.0,0.3333,155.0,0.6667,0.0
expertqa_314,chunk_focused_160,chunk,focused,0.0,0.0172,0.0,0.6226,0.5,159.0,1.0,1.0
expertqa_1580,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.6667,160.0,1.0,1.0
expertqa_1010,chunk_focused_160,chunk,focused,0.0,0.1205,0.0,0.3774,0.5,159.0,1.0,1.0
expertqa_909,chunk_focused_160,chunk,focused,0.0,0.0284,0.0,1.0,0.5,157.0,0.75,0.0
expertqa_1079,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5987,0.3333,152.0,1.0,1.0
expertqa_1381,chunk_focused_160,chunk,focused,0.0,0.0612,0.0,0.0,0.0,156.0,0.3333,0.0
expertqa_203,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5032,0.25,157.0,1.0,1.0
expertqa_467,chunk_focused_160,chunk,focused,0.0,0.0261,0.0,1.0,0.5,155.0,1.0,1.0
expertqa_220,chunk_focused_160,chunk,focused,0.0,0.2182,0.0,0.5127,1.0,158.0,1.0,1.0
expertqa_1359,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5696,0.3333,158.0,1.0,1.0
expertqa_1629,chunk_focused_160,chunk,focused,0.0,0.0465,0.0,1.0,0.5,155.0,1.0,1.0
expertqa_1674,chunk_focused_160,chunk,focused,0.0,0.058,0.0,0.2994,0.3333,157.0,0.6667,0.0
expertqa_977,chunk_focused_160,chunk,focused,0.0,0.0339,0.0,0.4636,1.0,151.0,1.0,1.0
expertqa_922,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5,0.5,156.0,1.0,1.0
expertqa_130,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4054,0.25,148.0,0.75,0.0
expertqa_1774,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,159.0,1.0,1.0
expertqa_1806,chunk_focused_160,chunk,focused,0.0,0.0678,0.0,1.0,0.75,160.0,1.0,1.0
expertqa_810,chunk_focused_160,chunk,focused,0.0,0.0198,0.0,0.4067,1.0,150.0,1.0,1.0
expertqa_1982,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.5,159.0,1.0,1.0
expertqa_55,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.1818,150.0,0.4545,0.0
expertqa_378,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.3333,132.0,0.8333,0.0
expertqa_493,chunk_focused_160,chunk,focused,0.0,0.0889,0.0,0.5526,0.3333,152.0,1.0,1.0
expertqa_150,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0
expertqa_883,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.4286,160.0,0.7143,0.0
expertqa_1113,chunk_focused_160,chunk,focused,0.0,0.0297,0.0,1.0,0.4,158.0,1.0,1.0
expertqa_1631,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5541,0.1429,157.0,0.1429,0.0
expertqa_137,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.125,144.0,0.3125,0.0
expertqa_648,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3873,1.0,142.0,1.0,1.0
expertqa_42,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0
expertqa_1789,chunk_focused_160,chunk,focused,0.0,0.2331,0.0,1.0,0.5,158.0,0.75,0.0
expertqa_200,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.2727,158.0,0.3636,0.0
expertqa_767,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.3333,160.0,0.5556,0.0
expertqa_552,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6125,0.6667,160.0,1.0,1.0
expertqa_1625,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4286,0.25,154.0,0.75,0.0
expertqa_1904,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.6667,157.0,1.0,1.0
expertqa_54,chunk_focused_160,chunk,focused,0.0,0.0167,0.0,1.0,0.6,159.0,0.8,0.0
expertqa_382,chunk_focused_160,chunk,focused,0.0,0.0674,0.0,1.0,0.6,159.0,1.0,1.0
expertqa_954,chunk_focused_160,chunk,focused,0.0,0.0098,0.0,1.0,1.0,159.0,1.0,1.0
expertqa_1866,chunk_focused_160,chunk,focused,0.0,0.0126,0.0,0.4313,0.125,160.0,0.375,0.0
expertqa_1232,chunk_focused_160,chunk,focused,0.0,0.0106,0.0,1.0,0.6667,159.0,1.0,1.0
expertqa_379,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.975,0.1818,160.0,0.1818,0.0
expertqa_1374,chunk_focused_160,chunk,focused,0.0,0.0088,0.0,0.6558,0.6667,154.0,0.6667,0.0
expertqa_231,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,1.0,155.0,1.0,1.0
expertqa_85,chunk_focused_160,chunk,focused,0.0,0.0667,0.0,0.0,0.0,160.0,1.0,1.0
expertqa_1978,chunk_focused_160,chunk,focused,0.0,0.0513,0.0,0.5897,1.0,156.0,1.0,1.0
expertqa_669,chunk_focused_160,chunk,focused,0.0,0.0227,0.0,0.4304,0.2,158.0,0.4,0.0
expertqa_987,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.2222,151.0,0.5556,0.0
expertqa_927,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,1.0,156.0,1.0,1.0
expertqa_1682,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5338,0.3333,148.0,1.0,1.0
expertqa_169,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2956,1.0,159.0,1.0,1.0
expertqa_606,chunk_focused_160,chunk,focused,0.0,0.029,0.0,1.0,1.0,156.0,1.0,1.0
expertqa_1124,chunk_focused_160,chunk,focused,0.0,0.1218,0.0,0.4494,0.75,158.0,1.0,1.0
expertqa_554,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,157.0,1.0,1.0
expertqa_1394,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.4,144.0,1.0,1.0
expertqa_1611,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.6667,159.0,1.0,1.0
expertqa_1110,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0
expertqa_1015,chunk_focused_160,chunk,focused,0.0,0.0447,0.0,1.0,0.25,158.0,0.625,0.0
expertqa_487,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0
expertqa_941,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7722,1.0,158.0,1.0,1.0
expertqa_1160,chunk_focused_160,chunk,focused,0.0,0.0847,0.0,1.0,0.6667,153.0,1.0,1.0
expertqa_1568,chunk_focused_160,chunk,focused,0.0,0.0141,0.0,0.5625,0.5,160.0,1.0,1.0
expertqa_1273,chunk_focused_160,chunk,focused,0.0,0.0256,0.0,0.5,0.3333,152.0,1.0,1.0
expertqa_65,chunk_focused_160,chunk,focused,0.0,0.0072,0.0,1.0,0.375,149.0,0.5,0.0
expertqa_3,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.1818,158.0,0.4545,0.0
expertqa_201,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.2,160.0,0.3333,0.0
expertqa_938,chunk_focused_160,chunk,focused,0.0,0.3662,0.0,1.0,0.6667,143.0,1.0,1.0
expertqa_924,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4387,0.6667,155.0,1.0,1.0
expertqa_376,chunk_focused_160,chunk,focused,0.0,0.0247,0.0,0.0,0.0,157.0,0.5,0.0
expertqa_2014,chunk_focused_160,chunk,focused,0.0,0.0159,0.0,1.0,0.5,155.0,0.75,0.0
expertqa_1569,chunk_focused_160,chunk,focused,0.0,0.1579,0.0,1.0,0.6667,160.0,1.0,1.0
expertqa_1276,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5769,0.5,156.0,1.0,1.0
expertqa_1001,chunk_focused_160,chunk,focused,0.0,0.1034,0.0,1.0,0.75,158.0,1.0,1.0
expertqa_1031,chunk_focused_160,chunk,focused,0.0,0.0611,0.0,0.5714,1.0,154.0,1.0,1.0
expertqa_1998,chunk_focused_160,chunk,focused,0.0,0.0806,0.0,1.0,0.25,149.0,0.25,0.0
expertqa_1918,chunk_focused_160,chunk,focused,0.0,0.0221,0.0,0.539,1.0,154.0,1.0,1.0
expertqa_1,chunk_focused_160,chunk,focused,0.0,0.055,0.0,0.4,0.3333,160.0,0.6667,0.0
expertqa_926,chunk_focused_160,chunk,focused,0.0,0.0267,0.0,0.3354,0.25,158.0,0.25,0.0
expertqa_912,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.54,0.5,150.0,1.0,1.0
expertqa_1105,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4717,0.25,159.0,0.75,0.0
expertqa_1595,chunk_focused_160,chunk,focused,0.0,0.046,0.0,1.0,0.6667,157.0,1.0,1.0
expertqa_572,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.6667,157.0,1.0,1.0
expertqa_1193,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5875,0.3333,160.0,1.0,1.0
expertqa_738,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5436,0.2,149.0,0.2,0.0
expertqa_61,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0
expertqa_1382,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6169,0.3333,154.0,0.6667,0.0
expertqa_1317,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4351,0.25,154.0,0.25,0.0
expertqa_31,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3904,0.0769,146.0,0.0769,0.0
expertqa_1813,chunk_focused_160,chunk,focused,0.0,0.1488,0.0,0.9688,1.0,160.0,1.0,1.0
expertqa_1435,chunk_focused_160,chunk,focused,0.0,0.0476,0.0,1.0,0.3333,148.0,1.0,1.0
expertqa_943,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3101,0.5,158.0,1.0,1.0
expertqa_8,chunk_focused_160,chunk,focused,0.0,0.0282,0.0,0.0,0.0,140.0,1.0,1.0
expertqa_873,chunk_focused_160,chunk,focused,0.0,0.0159,0.0,1.0,0.4,145.0,0.6,0.0
expertqa_1850,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6753,0.6667,154.0,1.0,1.0
expertqa_705,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.6667,154.0,1.0,1.0
expertqa_1731,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5455,0.3333,154.0,1.0,1.0
expertqa_457,chunk_focused_160,chunk,focused,0.0,0.0101,0.0,0.5563,0.6667,160.0,0.6667,0.0
expertqa_636,chunk_focused_160,chunk,focused,0.0,0.0857,0.0,0.0641,0.5,156.0,1.0,1.0
expertqa_1197,chunk_focused_160,chunk,focused,0.0,0.0548,0.0,0.5355,1.0,155.0,1.0,1.0
expertqa_614,chunk_focused_160,chunk,focused,0.0,0.0513,0.0,0.4837,0.5,153.0,1.0,1.0
expertqa_1830,chunk_focused_160,chunk,focused,0.0,0.0789,0.0,1.0,0.5,142.0,1.0,1.0
expertqa_354,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5325,0.5,154.0,1.0,1.0
expertqa_595,chunk_focused_160,chunk,focused,0.0,0.046,0.0,0.4268,0.1667,157.0,0.3333,0.0
expertqa_63,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5742,0.1667,155.0,0.5,0.0
expertqa_1115,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,155.0,0.75,0.0
expertqa_1041,chunk_focused_160,chunk,focused,0.0,0.0193,0.0,1.0,0.4,160.0,1.0,1.0
expertqa_442,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1477,1.0,149.0,1.0,1.0
expertqa_1650,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4114,0.3333,158.0,1.0,1.0
expertqa_1268,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.6667,151.0,1.0,1.0
expertqa_865,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.5,152.0,0.75,0.0
expertqa_1968,chunk_focused_160,chunk,focused,0.0,0.0098,0.0,1.0,0.2727,152.0,0.3636,0.0
expertqa_36,chunk_focused_160,chunk,focused,0.0,0.0451,0.0,1.0,0.5,154.0,1.0,1.0
expertqa_1510,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.25,159.0,0.625,0.0
expertqa_1241,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6127,0.3333,142.0,1.0,1.0
expertqa_1913,chunk_focused_160,chunk,focused,0.0,0.2273,0.0,0.6125,0.6667,160.0,1.0,1.0
expertqa_4,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.5,155.0,1.0,1.0
expertqa_1414,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5813,0.6667,160.0,1.0,1.0
expertqa_882,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4258,0.3333,155.0,1.0,1.0
expertqa_855,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3618,0.5,152.0,0.5,0.0
expertqa_270,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6144,0.3333,153.0,1.0,1.0
expertqa_114,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.3333,159.0,0.5,0.0
expertqa_95,chunk_focused_160,chunk,focused,0.0,0.1739,0.0,0.1938,1.0,160.0,1.0,1.0
expertqa_167,chunk_focused_160,chunk,focused,0.0,0.0855,0.0,1.0,0.5,149.0,1.0,1.0
expertqa_702,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4654,0.3333,159.0,1.0,1.0
expertqa_1641,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6352,0.5,159.0,1.0,1.0
expertqa_783,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,160.0,1.0,1.0
expertqa_1116,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.6667,151.0,1.0,1.0
expertqa_816,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,1.0,157.0,1.0,1.0
expertqa_1191,chunk_focused_160,chunk,focused,0.0,0.0,0.0,1.0,0.5,157.0,0.75,0.0
expertqa_1581,chunk_focused_160,chunk,focused,0.0,0.0198,0.0,1.0,0.2222,153.0,0.5556,0.0
expertqa_1486,chunk_focused_160,chunk,focused,0.0,0.1481,0.0,1.0,0.4,157.0,0.6,0.0
expertqa_1081,chunk_mmr_160,chunk,mmr,0.0,0.0979,0.0,1.0,0.3333,141.0,1.0,1.0
expertqa_393,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,144.0,1.0,1.0
expertqa_1162,chunk_mmr_160,chunk,mmr,0.0,0.0494,0.0,0.5556,0.3333,144.0,0.6667,0.0
expertqa_1860,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.475,0.5,160.0,0.5,0.0
expertqa_1460,chunk_mmr_160,chunk,mmr,0.0,0.0652,0.0,0.5535,0.5,159.0,1.0,1.0
expertqa_2021,chunk_mmr_160,chunk,mmr,0.0,0.113,0.0,1.0,0.6,146.0,1.0,1.0
expertqa_116,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3631,0.25,157.0,0.75,0.0
expertqa_725,chunk_mmr_160,chunk,mmr,0.0,0.1517,0.0,1.0,0.4,159.0,1.0,1.0
expertqa_422,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5325,0.3333,154.0,1.0,1.0
expertqa_809,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4625,0.5,160.0,1.0,1.0
expertqa_251,chunk_mmr_160,chunk,mmr,0.0,0.0652,0.0,0.4797,0.25,148.0,0.75,0.0
expertqa_67,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0187,0.3333,160.0,1.0,1.0
expertqa_1471,chunk_mmr_160,chunk,mmr,0.0,0.0822,0.0,0.6913,0.6667,149.0,0.6667,0.0
expertqa_1452,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,157.0,1.0,1.0
expertqa_1368,chunk_mmr_160,chunk,mmr,0.0,0.0216,0.0,1.0,0.2222,151.0,0.4444,0.0
expertqa_154,chunk_mmr_160,chunk,mmr,0.0,0.0327,0.0,0.0,0.0,158.0,0.3333,0.0
expertqa_60,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.1333,155.0,0.3333,0.0
expertqa_1034,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.4,157.0,0.6,0.0
expertqa_1401,chunk_mmr_160,chunk,mmr,0.0,0.0119,0.0,0.4964,1.0,139.0,1.0,1.0
expertqa_1974,chunk_mmr_160,chunk,mmr,0.0,0.0455,0.0,0.3987,0.3333,158.0,1.0,1.0
expertqa_494,chunk_mmr_160,chunk,mmr,0.0,0.0588,0.0,0.3924,0.5,158.0,0.5,0.0
expertqa_740,chunk_mmr_160,chunk,mmr,0.0,0.0241,0.0,0.1266,0.3333,158.0,1.0,1.0
expertqa_1027,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,160.0,1.0,1.0
expertqa_1661,chunk_mmr_160,chunk,mmr,0.0,0.0571,0.0,0.0,0.0,156.0,1.0,1.0
expertqa_822,chunk_mmr_160,chunk,mmr,0.0,0.0408,0.0,1.0,0.6667,147.0,0.6667,0.0
expertqa_533,chunk_mmr_160,chunk,mmr,0.0,0.0267,0.0,1.0,0.4,157.0,1.0,1.0
expertqa_1047,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.6667,142.0,1.0,1.0
expertqa_168,chunk_mmr_160,chunk,mmr,0.0,0.0071,0.0,1.0,0.0769,158.0,0.3846,0.0
expertqa_1996,chunk_mmr_160,chunk,mmr,0.0,0.0353,0.0,1.0,0.25,159.0,0.625,0.0
expertqa_1872,chunk_mmr_160,chunk,mmr,0.0,0.1538,0.0,0.4228,1.0,149.0,1.0,1.0
expertqa_1090,chunk_mmr_160,chunk,mmr,0.0,0.0455,0.0,1.0,0.4,152.0,0.8,0.0
expertqa_86,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.9557,1.0,158.0,1.0,1.0
expertqa_589,chunk_mmr_160,chunk,mmr,0.0,0.0946,0.0,0.5157,1.0,159.0,1.0,1.0
expertqa_1237,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.6667,144.0,1.0,1.0
expertqa_1792,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.5,153.0,0.5,0.0
expertqa_1821,chunk_mmr_160,chunk,mmr,0.0,0.0629,0.0,1.0,0.5,153.0,1.0,1.0
expertqa_409,chunk_mmr_160,chunk,mmr,0.0,0.0241,0.0,0.3791,0.3333,153.0,1.0,1.0
expertqa_728,chunk_mmr_160,chunk,mmr,0.0,0.018,0.0,0.3063,0.25,160.0,0.5,0.0
expertqa_66,chunk_mmr_160,chunk,mmr,0.0,0.0456,0.0,0.981,0.25,158.0,0.5,0.0
expertqa_944,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.5,146.0,1.0,1.0
expertqa_1407,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3355,0.5,155.0,1.0,1.0
expertqa_1886,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,157.0,0.6667,0.0
expertqa_1810,chunk_mmr_160,chunk,mmr,0.0,0.0188,0.0,1.0,0.2,153.0,0.2,0.0
expertqa_70,chunk_mmr_160,chunk,mmr,0.0,0.0299,0.0,1.0,0.5,140.0,1.0,1.0
expertqa_543,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1282,0.25,156.0,1.0,1.0
expertqa_897,chunk_mmr_160,chunk,mmr,0.0,0.0887,0.0,1.0,0.4,154.0,0.6,0.0
expertqa_1732,chunk_mmr_160,chunk,mmr,0.0,0.0583,0.0,1.0,0.5,140.0,1.0,1.0
expertqa_2030,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.4,158.0,1.0,1.0
expertqa_2027,chunk_mmr_160,chunk,mmr,0.0,0.0357,0.0,1.0,0.3333,155.0,0.8333,0.0
expertqa_226,chunk_mmr_160,chunk,mmr,0.0,0.012,0.0,0.7799,0.75,159.0,0.75,0.0
expertqa_690,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6,1.0,160.0,1.0,1.0
expertqa_1660,chunk_mmr_160,chunk,mmr,0.0,0.0134,0.0,0.0,0.0,149.0,0.1667,0.0
expertqa_1155,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4177,0.3333,158.0,0.3333,0.0
expertqa_584,chunk_mmr_160,chunk,mmr,0.0,0.0317,0.0,1.0,0.5,160.0,0.75,0.0
expertqa_787,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.2857,147.0,0.7143,0.0
expertqa_1686,chunk_mmr_160,chunk,mmr,0.0,0.0552,0.0,0.5188,0.3333,160.0,1.0,1.0
expertqa_1647,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0
expertqa_1271,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4118,0.2,153.0,0.6,0.0
expertqa_1579,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.5,156.0,1.0,1.0
expertqa_1651,chunk_mmr_160,chunk,mmr,0.0,0.1346,0.0,1.0,0.6667,155.0,1.0,1.0
expertqa_1409,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4557,0.25,158.0,0.25,0.0
expertqa_1098,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.404,0.25,151.0,0.5,0.0
expertqa_1205,chunk_mmr_160,chunk,mmr,0.0,0.0237,0.0,0.4313,0.1429,160.0,0.5714,0.0
expertqa_857,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.4,145.0,1.0,1.0
expertqa_1156,chunk_mmr_160,chunk,mmr,0.0,0.0177,0.0,1.0,0.5,160.0,0.75,0.0
expertqa_490,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2215,1.0,158.0,1.0,1.0
expertqa_1948,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1111,0.3333,153.0,0.6667,0.0
expertqa_2010,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5094,0.1111,159.0,0.2222,0.0
expertqa_1456,chunk_mmr_160,chunk,mmr,0.0,0.04,0.0,0.0,0.0,160.0,1.0,1.0
expertqa_206,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,149.0,0.2222,0.0
expertqa_1146,chunk_mmr_160,chunk,mmr,0.0,0.1354,0.0,1.0,1.0,159.0,1.0,1.0
expertqa_573,chunk_mmr_160,chunk,mmr,0.0,0.1569,0.0,1.0,0.5,136.0,1.0,1.0
expertqa_218,chunk_mmr_160,chunk,mmr,0.0,0.0885,0.0,1.0,0.3333,155.0,0.6667,0.0
expertqa_314,chunk_mmr_160,chunk,mmr,0.0,0.0171,0.0,0.0,0.0,154.0,1.0,1.0
expertqa_1580,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,1.0,0.6667,143.0,1.0,1.0
expertqa_1010,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3774,0.5,159.0,1.0,1.0
expertqa_909,chunk_mmr_160,chunk,mmr,0.0,0.0284,0.0,1.0,0.5,157.0,0.75,0.0
expertqa_1079,chunk_mmr_160,chunk,mmr,0.0,0.0336,0.0,1.0,0.6667,155.0,1.0,1.0
expertqa_1381,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,146.0,0.3333,0.0
