qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_160_tokens,chunk_packed_160_doc_count,chunk_packed_160_em,chunk_packed_160_f1,ace_packed_160_tokens,ace_packed_160_doc_count,ace_packed_160_em,ace_packed_160_f1,ace_focused_160_tokens,ace_focused_160_doc_count,ace_focused_160_em,ace_focused_160_f1
emanual_451, TV audio is not being played through the receiver. What should I do?,chunk_packed_160,ace_focused_160,0.1982142857142857,0.20187221578469658,0.1721311475409836,0.178125,0.0,21,1,0.0,0.00966183574879227,152,3,0.0,0.05714285714285715,146,3,0.0,0.13513513513513514
emanual_257,How do I change the current time on TV?,ace_packed_160,ace_focused_160,0.1761627906976744,0.2176064111613186,0.1761627906976744,0.28500000000000003,0.25,146,2,0.0,0.0,156,5,0.0,0.00980392156862745,158,5,0.0,0.04807692307692307
emanual_237,How do I select Optimized sound mode?,ace_packed_160,ace_packed_160,0.21,0.2326915931301537,0.236588222505513,0.25177499027484934,0.42857142857142855,159,4,0.0,0.3548387096774193,149,4,0.0,0.3548387096774193,160,4,0.0,0.038461538461538464
emanual_568,How do I turn on or off Remote Management?,ace_packed_160,chunk_packed_160,0.19234233459315747,0.19186046511627908,0.19238229453847708,0.3251460679850845,0.25,150,3,0.0,0.11666666666666665,156,3,0.0,0.06837606837606838,153,3,0.0,0.11666666666666665
emanual_132,How do I turn on High Contrast using Bixby?,ace_packed_160,ace_focused_160,0.17878425884689086,0.22550549573766931,0.19670820389527832,0.3054553385985729,0.1111111111111111,155,3,0.0,0.14678899082568808,148,5,0.0,0.0,142,3,0.0,0.22018348623853212
emanual_302,How do I check scheduled viewings?,chunk_packed_160,ace_packed_160,0.16046511627906976,0.23987551843488722,0.1607142857142857,0.15396835103489664,0.1111111111111111,154,2,0.0,0.10884353741496598,154,4,0.0,0.1589403973509934,147,5,0.0,0.04225352112676056
emanual_442,What do I do if wireless network connection failed?,ace_packed_160,ace_packed_160,0.19,0.19639441261751567,0.19,0.2625,1.0,152,4,0.0,0.07339449541284404,156,4,0.0,0.09090909090909091,160,4,0.0,0.07339449541284404
emanual_543,Can I select Auto Power Off?,ace_packed_160,ace_focused_160,0.18068181818181817,0.17848101265822786,0.17848101265822786,0.34557969930056953,0.6666666666666666,159,3,0.0,0.0,144,3,0.0,0.06593406593406592,142,3,0.0,0.06593406593406592
emanual_645,Can I fix low volume issue?,chunk_packed_160,ace_focused_160,0.19090909090909092,0.15756302521008403,0.15756302521008403,0.1875,0.0,21,1,0.0,0.0,160,4,0.0,0.0,158,4,0.0,0.02870813397129187
emanual_363,Can I changing the name of the TV on a network?,ace_packed_160,chunk_packed_160,0.32956521195917754,0.3671985579408711,0.35845617274742303,0.5191113577054347,0.6666666666666666,151,4,0.0,0.23529411764705882,158,4,0.0,0.19607843137254902,160,3,0.0,0.04347826086956522
emanual_466,I dont know about Universal Guide. What is it?,ace_packed_160,ace_packed_160,0.17045454545454544,0.18292682926829268,0.1669811320754717,0.2515544399623931,0.25,159,4,0.0,0.024096385542168676,158,4,0.0,0.28272251308900526,159,3,0.0,0.012121212121212121
emanual_648,Can I fix odd sound of speaker?,chunk_packed_160,ace_packed_160,0.21136363636363636,0.1652542372881356,0.21136363636363636,0.22499999999999998,0.0,21,1,0.0,0.0,157,4,0.0,0.07291666666666667,147,4,0.0,0.03225806451612903
emanual_535,Can I set the clock manually?,ace_packed_160,chunk_packed_160,0.17727272727272728,0.21428571428571427,0.1891304347826087,0.29062503983867727,0.42857142857142855,153,3,0.0,0.07594936708860758,155,4,0.0,0.025974025974025976,156,4,0.0,0.025974025974025976
emanual_465,How can I turn on ambient mode on TV screen. Can you explain about that?,ace_packed_160,ace_focused_160,0.1842391304347826,0.2052946084242351,0.19375,0.222,0.42857142857142855,144,2,0.0,0.0,144,3,0.0,0.050761421319796954,135,3,0.0,0.050761421319796954
emanual_283,How can I select channel filter option ?,chunk_packed_160,ace_packed_160,0.175721467369721,0.22094939598132776,0.1891304347826087,0.195,0.0,146,4,0.0,0.0,156,4,0.0,0.06451612903225806,145,5,0.0,0.013513513513513513
emanual_631,Where do I find Reset option ?,ace_packed_160,ace_focused_160,0.175,0.1751776271165692,0.17675182551346583,0.22499999999999998,0.42857142857142855,158,4,0.0,0.07476635514018691,159,5,0.0,0.01923076923076923,160,5,0.0,0.12727272727272726
emanual_333,Hpw do I configure advanced broadcasting audio settings?,ace_packed_160,ace_packed_160,0.18624125660165028,0.25303987701260244,0.22273493729442864,0.35854131070088413,0.42857142857142855,149,3,0.0,0.0,141,4,0.0,0.0,148,3,0.0,0.0
emanual_114,Why my TV is making a popping noise?,ace_packed_160,chunk_packed_160,0.16799999999999998,0.25220860540645307,0.21381099620050864,0.46169238560060977,0.0,21,1,0.0,0.0,153,4,0.0,0.0,157,4,0.0,0.0
emanual_82,I need to lock app. How to do this?,ace_packed_160,ace_focused_160,0.1793478260869565,0.19615384615384615,0.19615384615384615,0.2464285714285714,1.0,158,4,0.0,0.1984732824427481,155,5,0.0,0.03669724770642201,158,3,0.0,0.22950819672131145
emanual_347,How to update TV's software through USB device?,ace_packed_160,ace_packed_160,0.20294117647058824,0.20294117647058824,0.20294117647058824,0.28846153846153844,0.6666666666666666,151,3,0.0,0.15,157,4,0.0,0.24390243902439027,159,3,0.0,0.09271523178807946
emanual_276,Please instruct how to record any program?,ace_packed_160,ace_focused_160,0.1732758620689655,0.178125,0.178125,0.28500000000000003,0.6666666666666666,141,2,0.0,0.08641975308641976,159,4,0.0,0.11904761904761907,156,3,0.0,0.2057142857142857
emanual_403,How do I enable/disable light effect?,ace_packed_160,ace_packed_160,0.15981427073675253,0.24002345925071633,0.15535714285714286,0.24227402323626157,0.0,143,3,0.0,0.0,143,3,0.0,0.0375,159,3,0.0,0.0
emanual_92,How to create new account in SmartThings ?,ace_packed_160,ace_packed_160,0.18,0.18,0.18,0.2625,0.6666666666666666,147,3,0.0,0.0,141,5,0.0,0.075,147,5,0.0,0.075
