qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_280_tokens,chunk_packed_280_doc_count,chunk_packed_280_em,chunk_packed_280_f1,bm25_packed_280_tokens,bm25_packed_280_doc_count,bm25_packed_280_em,bm25_packed_280_f1,hybrid_packed_280_tokens,hybrid_packed_280_doc_count,hybrid_packed_280_em,hybrid_packed_280_f1,ace_packed_280_tokens,ace_packed_280_doc_count,ace_packed_280_em,ace_packed_280_f1,ace_focused_220_tokens,ace_focused_220_doc_count,ace_focused_220_em,ace_focused_220_f1
5a74cfc75542996c70cfadfe,Which Bob Stoops coached team beat the 2016 Auburn Tigers football team?,ace_focused_220,ace_focused_220,0.34370458600622505,0.33213558901802587,0.34148614396457966,0.41314403258541144,0.6666666666666666,276,5,1.0,1.0,271,5,0.0,0.0,273,5,1.0,1.0,277,5,0.0,0.7499999999999999,218,4,1.0,1.0
5abe3c7555429965af743ea5,"According to the 2010 census, what was the population of the city after which the vice president, in April 1813, was named?",chunk_packed_280,ace_focused_220,0.3100173166327213,0.31398132412697577,0.308840718475403,0.30920388421929335,0.42857142857142855,280,5,0.0,0.0,261,5,0.0,0.0,276,5,0.0,0.0,277,5,0.0,0.0,218,4,0.0,0.0
5a88a5645542997e5c09a679,"Which was published first, Take It Easy or Personal Preference?",ace_focused_220,ace_focused_220,0.26530926520183806,0.2639097666990887,0.2901248884191281,0.32641094488639777,0.5,275,5,1.0,1.0,265,5,1.0,1.0,275,5,1.0,1.0,277,4,0.0,0.0,211,4,1.0,1.0
5a8756aa5542994846c1cd69,"Wapping has the oldest riverside tavern, dating back from when?",ace_focused_220,ace_focused_220,0.2740766281927456,0.3277988316704087,0.30333008037734077,0.32478372126633204,0.42857142857142855,255,4,0.0,0.5,256,5,0.0,0.5,261,5,0.0,0.5,267,5,0.0,0.5,202,4,0.0,0.5
5a83ab355542990548d0b218,Who was a higher ranked tennis player: Paola Suárez or Michael Venus?,ace_focused_220,ace_focused_220,0.2732837938879067,0.30120871480209915,0.27849922904867463,0.33156323423683376,0.6666666666666666,263,5,0.0,0.0,274,5,1.0,1.0,274,5,1.0,1.0,256,5,1.0,1.0,203,4,1.0,1.0
5abe407155429976d4830ab4,Are Joe Orton and Bernard-Marie Koltès both playwrights ?,ace_focused_220,chunk_packed_280,0.29602808037781714,0.31330863597128816,0.3204214179102798,0.396874021620057,0.6666666666666666,257,4,1.0,1.0,277,5,0.0,0.0,268,5,1.0,1.0,280,5,1.0,1.0,218,5,0.0,0.0
5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,ace_focused_220,ace_focused_220,0.3217625669995264,0.3138602771118659,0.310105963666952,0.3855325635184339,0.25,276,5,0.0,0.0,280,5,1.0,1.0,280,5,1.0,1.0,278,5,0.0,0.0,194,5,1.0,1.0
5abb8a9b5542996cc5e4a016,Who lived longer- Bernard-Marie Koltès or Philip José Farmer?,chunk_packed_280,bm25_packed_280,0.29547545646644363,0.27077725649601575,0.29777045108993805,0.3045056208592803,0.42857142857142855,258,5,0.0,0.0,279,5,1.0,1.0,262,5,0.0,0.0,240,5,0.0,0.0,184,4,0.0,0.0
5adf4b335542993a75d264a5,Paul DeBoy is known for an appearance in the Western action-adventure game developed by which company?,chunk_packed_280,bm25_packed_280,0.2867936912076561,0.2763389344874284,0.28248053106363397,0.2809738075211755,0.42857142857142855,279,5,0.0,0.4,273,5,1.0,1.0,260,5,0.0,0.4,253,5,0.0,0.4,220,5,0.0,0.4
5a8a19c45542992e4fca8501,Are either The Pogues or Pillar an electronic dance music group?,ace_focused_220,ace_focused_220,0.26184673890614696,0.277305249437945,0.2697089707664617,0.3086311979707775,1.0,256,5,0.0,0.0,259,4,0.0,0.0,262,4,0.0,0.0,261,5,0.0,0.0,191,5,0.0,0.0
5ac2f34455429921a00ab0b6,What university did Bill Daly graduate that Gary Bettman also graduated from?,chunk_packed_280,hybrid_packed_280,0.24979265285844612,0.24699987044398103,0.2381251454510563,0.2667485390709107,0.6666666666666666,264,5,1.0,1.0,264,5,0.0,0.25,259,5,1.0,1.0,256,5,0.0,0.25,216,5,0.0,0.25
5a7e040f5542990b8f503b13,"Who was born first, Bruce Conner or Nils Gaup?",chunk_packed_280,ace_focused_220,0.28437698279111245,0.2868977566537346,0.28886087387462184,0.3061118389113835,0.6666666666666666,217,5,1.0,1.0,254,5,1.0,1.0,217,5,1.0,1.0,247,5,1.0,1.0,181,5,1.0,1.0
5a8f186055429918e830d186,What is one of the most successful retro-clones that is no longer supported by Wizards of the Coast?,ace_focused_220,ace_focused_220,0.28376331297033675,0.3052717647186403,0.30508533595463355,0.3791440163813731,0.42857142857142855,275,5,0.0,0.0,260,5,0.0,0.0,279,5,0.0,0.0,258,5,0.0,0.0,207,4,0.0,0.0
5ac4fbe255429924173fb53b,"Name one of the Judges of Spring Baking Championship television series who was born on December 17, 1974 ?",ace_focused_220,ace_focused_220,0.290154354963305,0.2880787515688099,0.2882382080778252,0.3269302227272769,0.6666666666666666,279,5,0.0,0.0,249,5,0.0,0.0,279,5,0.0,0.0,263,5,0.0,0.6666666666666666,215,4,0.0,0.6666666666666666
5a8591715542994c784ddb27,What was the breakthrough role of the actor starring in Good Boy! and was a native of Atlanta?,ace_focused_220,ace_packed_280,0.2448843698524451,0.26440847610784757,0.2434540904810074,0.2899473617702303,0.25,279,4,0.0,0.0,270,4,0.0,0.0,278,4,0.0,0.0,276,4,0.0,0.6666666666666666,220,4,0.0,0.0
5a8ee3a755429917b4a5be02,College Humor is a 1933 American pre-Code musical comedy film that starred what American singer and actor who has a trademark warm bass-baritone voice?,chunk_packed_280,ace_focused_220,0.3257183044353754,0.3259412796768347,0.3392332974162006,0.34813876561340834,0.6666666666666666,269,5,0.0,0.5714285714285715,277,5,0.0,0.5714285714285715,277,5,0.0,0.5714285714285715,274,5,0.0,0.5714285714285715,218,5,0.0,0.5714285714285715
5ab985eb554299131ca42360,"Between Greyia and Calibanus, which genus contains more species?",chunk_packed_280,ace_focused_220,0.2831793136912505,0.31537929835637213,0.31108308031207266,0.23685934803092484,0.6666666666666666,272,5,0.0,0.0,278,5,1.0,1.0,278,5,1.0,1.0,269,5,1.0,1.0,208,5,1.0,1.0
5ab431d855429942dd415ed2,"What company has a headquarters in Whitley, Convernty, United Kingdom?",ace_focused_220,ace_focused_220,0.19505452039145654,0.23028574977872096,0.23186742459460696,0.25742593931740554,0.42857142857142855,263,5,0.0,0.0,275,5,0.0,0.0,272,4,0.0,0.0,244,5,0.0,0.7499999999999999,204,4,0.0,0.7499999999999999
5a771ead55429966f1a36c7c,Who starred as an American attorney in Grey Gardens?,ace_focused_220,hybrid_packed_280,0.26881940850592895,0.2650852861522709,0.28223811712611724,0.30981258593701255,0.25,268,4,0.0,0.0,278,5,0.0,0.0,275,4,1.0,1.0,276,5,0.0,0.0,217,4,0.0,0.0
5ac46a8b5542991943173980,Was Princess Charlotte of Cambridge born before or after the repealing of the Royal Marriages Act 1772?,ace_focused_220,chunk_packed_280,0.2877482795677488,0.3019900902277192,0.29834531710684853,0.3260843582346211,0.6666666666666666,266,4,1.0,1.0,250,4,0.0,0.0,258,4,0.0,0.0,278,4,1.0,1.0,175,3,0.0,0.0
5abda2b755429933744ab80f,Hermann Wilhelm Göring was a veteran fighter pilot in a war that ended in what year?,chunk_packed_280,ace_focused_220,0.3013774235061011,0.343374277366274,0.33703072418998803,0.2816152874040585,0.42857142857142855,265,4,0.0,0.0,272,5,0.0,0.0,270,5,0.0,0.0,279,5,1.0,1.0,216,4,1.0,1.0
5adc02445542994650320c4e,Ethel Winter worked with which avant-garde theater director?,chunk_packed_280,bm25_packed_280,0.29100943454723444,0.24614466092288223,0.2877621113246658,0.3067990498144914,0.42857142857142855,255,5,1.0,1.0,179,5,1.0,1.0,243,5,1.0,1.0,277,5,1.0,1.0,213,5,1.0,1.0
5a8b128455429971feec463b,What city is the women's Vans Triple Crown of Surfing event hosted at?,ace_packed_280,ace_focused_220,0.3360588583945392,0.32922954288751294,0.3368153610441753,0.3897020683089602,0.42857142857142855,256,4,0.0,0.0,273,4,0.0,0.0,254,4,0.0,0.0,267,4,0.0,0.0,219,3,0.0,0.0
5a803ed45542996402f6a496,"Which song, released on December 7, 2008 was co-written by Liz Rose?",ace_focused_220,ace_focused_220,0.25535874451528773,0.24976511198186138,0.2675622866792983,0.3327521748340811,0.42857142857142855,274,5,0.0,0.0,265,5,0.0,0.0,279,5,0.0,0.0,275,4,0.0,0.0,209,5,1.0,1.0
5a74c85055429916b0164218,"Born on 6 March 1937, this man was also a citizen of the United Kingdom.",hybrid_packed_280,chunk_packed_280,0.24357134140297626,0.28782769369295813,0.2980459001339499,0.22469506784532406,0.1111111111111111,265,5,0.0,0.6666666666666666,262,5,0.0,0.0,89,5,0.0,0.0,272,5,0.0,0.0,218,5,0.0,0.0
5ac288a95542990b17b153e5,where is a  football club which Aly Mohamed play for from ,chunk_packed_280,ace_focused_220,0.2901833300260092,0.28635686704324503,0.28613183631459704,0.28957912152328324,0.6666666666666666,249,5,0.0,0.0,273,5,0.0,0.0,268,5,0.0,0.0,270,5,0.0,0.0,209,5,0.0,0.0
5ab2123155429970612095b9,What did Mustafa Kemal Atatürk's residence become once it became Atatürk Museum Mansion?  ,chunk_packed_280,bm25_packed_280,0.30528969783023463,0.3235174998062793,0.3167487226243449,0.32552400162597483,0.6666666666666666,273,5,0.0,0.6666666666666666,274,5,1.0,1.0,273,5,0.0,0.6666666666666666,277,5,0.0,0.4,218,4,0.0,0.4
5a82edae55429966c78a6a9f,"Swiss music duo Double released their best known single ""The Captain of Her Heart"" in what year?",chunk_packed_280,ace_focused_220,0.47919855678119827,0.5049016515004343,0.49386814634837695,0.4729393708253159,1.0,265,5,1.0,1.0,265,5,1.0,1.0,265,5,1.0,1.0,266,5,0.0,0.0,206,5,1.0,1.0
5ae22b8d554299234fd0440f,What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,ace_focused_220,ace_focused_220,0.2458947948589934,0.24876560094058647,0.2643909940342408,0.32171771120925047,0.6666666666666666,260,5,0.0,0.0,269,5,0.0,0.0,260,5,0.0,0.0,258,5,0.0,0.0,211,4,0.0,0.0
5adbda2755429944faac2385,Which American writer wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962)?,ace_focused_220,ace_focused_220,0.32413794013135044,0.35986189073822805,0.34871342197758426,0.39259553817846227,0.6666666666666666,270,5,1.0,1.0,273,5,1.0,1.0,265,5,1.0,1.0,269,5,1.0,1.0,216,5,1.0,1.0
5ae1d1a55542997f29b3c138,"Which of the fighter in Battle of Gavinana was created in 1422, and came to an end when the Holy Roman Empire was wound up in 1806, as the result of the Napoleonic Wars?",ace_focused_220,ace_focused_220,0.43196760766265807,0.4748955179889557,0.45749351216669454,0.502322302670443,0.6666666666666666,267,4,0.0,0.0,275,5,0.0,0.0,267,4,0.0,0.0,270,5,0.0,0.0,214,4,0.0,0.888888888888889
5ac3a2f35542993915413856,What three other National forests are administered by the same people who administer the park in which the Art Loeb trail runs through?,ace_focused_220,ace_focused_220,0.2608593300561517,0.2491554059685017,0.2582655178851422,0.29162048081048886,0.42857142857142855,279,5,0.0,0.0,275,5,0.0,0.0,276,5,0.0,0.0,278,5,0.0,0.0,220,5,0.0,0.4
5a7647b85542992d0ec0608a,What street was the adult entertainment district of the Liberty Tree District centered on?,ace_focused_220,ace_focused_220,0.31996260584352554,0.30448359142873305,0.31702585303675906,0.37373194436385027,0.42857142857142855,276,4,1.0,1.0,273,4,1.0,1.0,276,4,1.0,1.0,253,5,1.0,1.0,197,4,1.0,1.0
5ac49a1c5542996feb3fe905,Who was the head coach for the team whose fourth round draft pick in 1974 played college football at Alabama A&M?,ace_focused_220,ace_focused_220,0.23868623260664734,0.2664841078817747,0.26501580881834025,0.47284267322270235,0.25,276,4,0.0,0.0,280,5,0.0,0.0,276,5,0.0,0.0,273,5,0.0,0.0,206,4,0.0,0.0
5ae60484554299546bf8301a,Which player for the Chicago American Gears held the record which George Harry Yardley III broke ,ace_focused_220,ace_packed_280,0.29070883837370654,0.3234386004926217,0.31664301309255066,0.33534369183796653,0.42857142857142855,278,5,0.0,0.6666666666666666,277,5,0.0,0.0,271,5,0.0,0.0,273,5,0.0,0.6666666666666666,210,5,0.0,0.0
5a84cf175542992a431d1aa2,"Which band has more constant members, Lilys or Ratatat?",chunk_packed_280,hybrid_packed_280,0.21174928418085348,0.21792617343102855,0.22343385986440017,0.23343024866743628,0.6666666666666666,278,5,0.0,0.0,271,4,0.0,0.0,266,5,1.0,1.0,280,5,1.0,1.0,219,5,0.0,0.0
5a81b2505542995ce29dcc32,Kaye Stevens was an American singer and actress whose big break came at what hotel on the Las Vegas Strip that operated from April 1955 to May 2015?,ace_focused_220,ace_focused_220,0.32210391569220065,0.32628745499585665,0.32696464796315783,0.3634745829265136,0.6666666666666666,267,4,1.0,1.0,275,5,1.0,1.0,267,4,1.0,1.0,264,5,1.0,1.0,215,4,1.0,1.0
5ab568af554299494045efaf,"Who performed the Simon & Garfunkel song that was a follow-up single to ""The Boxer"" on Australian Idol? ",ace_focused_220,ace_focused_220,0.2810144213207448,0.2806706882988854,0.28142766169761874,0.32182810523119193,0.42857142857142855,280,5,1.0,1.0,279,4,1.0,1.0,280,5,1.0,1.0,270,5,1.0,1.0,201,5,1.0,1.0
5a8f7a135542992414482adc,"In relation to Rome, where was the city whose king was the father of Ocnus?  ",chunk_packed_280,ace_focused_220,0.2607064261786867,0.2732999028199674,0.25973825960106606,0.2740525244460721,0.42857142857142855,272,5,0.0,0.0,279,5,0.0,0.0,251,5,0.0,0.0,265,5,0.0,0.0,211,4,0.0,0.0
5ab2be71554299166977408c,"Seven years before the opening of the Brewer Fieldhouse in Columbia, Missouri, where was Chester Brewer working as head football coach and head basketball coach?",ace_focused_220,ace_focused_220,0.27158863964317426,0.2603901611111018,0.2647501657275687,0.3224444267548506,0.6666666666666666,275,4,0.0,0.0,275,4,0.0,0.0,274,4,0.0,0.0,272,4,0.0,0.0,209,3,0.0,0.0
5ae537e45542990ba0bbb235,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?",ace_focused_220,ace_focused_220,0.28096819969711173,0.29615709959514136,0.2962437318696244,0.3372508073020637,0.25,272,5,1.0,1.0,265,5,0.0,0.0,279,5,1.0,1.0,255,5,1.0,1.0,202,4,1.0,1.0
5ac2546a554299636651997b,"Who has released more studio albums, Candlelight Red or Motion City Soundtrack?",ace_focused_220,chunk_packed_280,0.2625525588958115,0.26420614789719343,0.2684619419117706,0.33305334418556554,0.42857142857142855,272,5,1.0,1.0,273,5,1.0,1.0,273,5,1.0,1.0,280,5,0.0,0.0,212,4,0.0,0.0
5ae356045542990afbd1e10d,"What city has a football team and had a player from Pago Pago, American Samoa play for it?",ace_focused_220,ace_packed_280,0.28719851856836215,0.2968917833829612,0.2846981342592039,0.3332785877132611,0.6666666666666666,272,5,0.0,0.2666666666666667,277,5,0.0,0.2666666666666667,272,5,0.0,0.2666666666666667,271,5,0.0,0.2666666666666667,218,5,0.0,0.0
5ae1e6d95542997283cd22c3,Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?,ace_focused_220,ace_focused_220,0.31218596259002956,0.3261990825580725,0.319688491243475,0.5475699126074204,0.6666666666666666,259,5,0.0,0.5714285714285715,274,5,0.0,0.5714285714285715,256,5,0.0,0.5714285714285715,267,5,0.0,0.5714285714285715,209,4,0.0,0.5714285714285715
5a8b8f5b55429949d91db5e1,What form of play does Yameen and Activision have in common?,chunk_packed_280,bm25_packed_280,0.22418417926601,0.22498267955788115,0.233642642249485,0.22066693221506523,0.42857142857142855,278,5,0.0,0.0,267,5,0.0,0.6666666666666666,272,5,0.0,0.0,274,5,0.0,0.0,214,5,0.0,0.0
5ab3460055429976abd1bc80,"What singer-songwriter from Derry appeared on Paul van Dyk's 2012 album, Evolution?",ace_focused_220,ace_focused_220,0.33478278598554956,0.3397982054798834,0.35049312819307293,0.3800752229074858,0.42857142857142855,273,5,1.0,1.0,265,5,1.0,1.0,277,5,1.0,1.0,256,5,1.0,1.0,204,5,1.0,1.0
5a7d2afb554299452d57bb41,The Story of Them Featuring Van Morrison is a compilation album recorded by what Northern Irish band formed in Belfast in April 1964?,chunk_packed_280,ace_focused_220,0.4216620542043311,0.43560145720609245,0.42916686104080615,0.4306700883823128,0.6666666666666666,274,5,1.0,1.0,255,5,1.0,1.0,259,5,1.0,1.0,278,5,1.0,1.0,219,5,1.0,1.0
5adea95055429939a52fe931,What was the previous occupation of the Canadian-born Indian-American actress and model who appeared in Tina & Lolo alongside Karishma Tanna?,ace_focused_220,ace_focused_220,0.2579692921611045,0.2535111285836129,0.2561429340977765,0.30776314219454576,0.6666666666666666,280,5,0.0,0.6666666666666666,264,5,0.0,0.6666666666666666,271,5,0.0,0.6666666666666666,271,5,0.0,0.0,210,5,0.0,0.6666666666666666
5ab7d33d5542992aa3b8c859,"What actor starred in ""Word of Honor"" and ""Miami Vice""? ",ace_focused_220,ace_packed_280,0.28675571743350237,0.28255545396299986,0.2757214005190516,0.32792958630864527,0.25,280,5,0.0,0.0,275,5,0.0,0.0,274,5,0.0,0.0,280,5,1.0,1.0,192,4,0.0,0.0
5a893f305542993b751ca91e,"The Whitehead Light is located in what town with a population of 2,591 during the 2010 census?",ace_focused_220,chunk_packed_280,0.2684584282700484,0.2804400736946404,0.2902989146271056,0.3216796876409169,0.1111111111111111,270,5,1.0,1.0,278,5,1.0,1.0,271,5,1.0,1.0,278,5,0.0,0.0,219,5,0.0,0.0
5adea83b55429975fa854f53,Thirukkalacherry is a village in which Indian town?,chunk_packed_280,ace_focused_220,0.32014934484188695,0.230107259142037,0.28590226551379916,0.31854590607840716,0.42857142857142855,272,5,0.0,0.0,265,5,0.0,0.0,272,5,0.0,0.0,272,5,0.0,0.0,199,5,0.0,0.0
5ae1d32a554299492dc91b9c,What year did Fifty Shades of Grey release?,ace_focused_220,ace_focused_220,0.32801281494345924,0.2934479993872116,0.2863253755673747,0.3896179493793167,0.6666666666666666,276,5,0.0,0.0,256,5,0.0,0.0,274,5,0.0,0.0,250,5,1.0,1.0,219,5,1.0,1.0
5a82accd55429966c78a6a78,Are the Barton Mine and Hermiston-McCauley Mine located in The United States of America?,chunk_packed_280,ace_focused_220,0.322228212207622,0.3463087539154024,0.3381305278488397,0.3253607912855463,0.6666666666666666,268,5,0.0,0.0,264,5,0.0,0.0,262,5,0.0,0.0,275,5,0.0,0.0,207,4,0.0,0.0
5a90ba1b55429933b8a205c6,Who has a better career-high singles ranking Daniel Vacek or Fabio Fognini ?,chunk_packed_280,ace_focused_220,0.27528622087860916,0.2770461916245625,0.2651441506928875,0.26657570732180347,0.6666666666666666,275,5,0.0,0.0,277,5,0.0,0.0,274,5,0.0,0.0,269,5,0.0,0.0,219,5,1.0,1.0
5adcb6875542994ed6169bcb,Which species of trees is larger Dryopteris or Gymnocladus?,chunk_packed_280,hybrid_packed_280,0.25562670363543327,0.2463360557735172,0.24761013382318037,0.2650872017436379,0.6666666666666666,274,5,0.0,0.0,279,5,1.0,1.0,274,5,1.0,1.0,279,5,1.0,1.0,218,5,0.0,0.0
5a7f95685542995d8a8ddeaa,What is the nationality of a famous photograher who worked as a set photographer in Hollywood film productions?,ace_focused_220,ace_focused_220,0.2432317100441005,0.26597650145339086,0.23997313155672295,0.34401832507052316,0.25,265,5,0.0,0.0,279,5,0.0,0.0,255,5,0.0,0.0,247,5,0.0,0.0,196,4,1.0,1.0
5a78b386554299148911f949,What book did the president and CEO of Tracinda Corporation buy?,ace_focused_220,ace_focused_220,0.2339916880451552,0.20837750341397918,0.22679668098758832,0.3182442974660997,0.6666666666666666,273,5,0.0,0.0,275,5,0.0,0.0,274,5,0.0,0.0,278,5,0.0,0.0,218,5,0.0,0.0
5a8c781c554299653c1aa083,What athletic team has its football and basketball games broadcast on KFST and has a mascot who is named Bevo?,chunk_packed_280,hybrid_packed_280,0.23666081866707406,0.25234042232885445,0.25397134911272506,0.2563052277803831,0.42857142857142855,262,5,1.0,1.0,272,5,0.0,0.0,258,5,1.0,1.0,276,5,0.0,0.28571428571428575,209,5,0.0,0.28571428571428575
5a80ae105542992bc0c4a7a2,What occupation is shared by both Marge Piercy and Richard Aldington?,chunk_packed_280,ace_packed_280,0.31983765673515385,0.3286617536189472,0.3201415004752233,0.3181836860516214,0.6666666666666666,278,5,0.0,0.0,264,5,0.0,0.0,278,5,0.0,0.0,254,5,1.0,1.0,214,5,0.0,0.0
5a84992e5542992a431d1a6d,Who owns the hotel where the 13th Anniversary Show took place?,chunk_packed_280,ace_focused_220,0.31579621415465975,0.3204820578767337,0.3311667963268358,0.32793076016496703,0.42857142857142855,276,5,0.0,0.0,271,4,0.0,0.0,274,4,0.0,0.0,279,5,1.0,1.0,213,4,1.0,1.0
5a8f2cc855429918e830d1be,What is the legal name of Johnny Campbell's hometown?,ace_focused_220,ace_focused_220,0.22673500539017064,0.26120934874056695,0.2547908637409244,0.2932761353172678,1.0,268,5,0.0,0.0,271,4,0.0,0.0,276,5,0.0,0.0,268,5,0.0,0.0,177,5,0.0,0.0
5a8841ee5542994846c1ce6b,"Which is farther west, Sheridan County, Montana or Chandra Taal?",ace_packed_280,ace_focused_220,0.27723850588747434,0.2764892866419224,0.28364959676773127,0.3352623172307625,0.42857142857142855,246,5,0.0,0.0,276,5,0.0,0.0,276,5,0.0,0.0,270,5,0.0,0.0,216,4,0.0,0.0
5adf85e05542993344016cba,What football league did John Moncur belong to during his time at Ipswich Town F.C.?,ace_focused_220,hybrid_packed_280,0.2804268366547078,0.30931454139683245,0.3106995763865396,0.3285513510307145,0.6666666666666666,268,5,1.0,1.0,273,5,0.0,0.5,266,5,1.0,1.0,276,5,1.0,1.0,218,4,0.0,0.0
5a77415b55429966f1a36cd2,What actor from Northern Ireland born in 1983 starred in Whole Lotta Sole?,chunk_packed_280,ace_packed_280,0.3667452665716361,0.3556207679293849,0.3634333080017951,0.3648228394376043,0.42857142857142855,280,5,0.0,0.8,278,5,0.0,0.8,267,5,0.0,0.8,216,5,0.0,0.8,216,5,0.0,0.8
5a72fc865542991f9a20c5e9,When did the coach of the 1963 Oklahoma Sooners football team die ?,ace_focused_220,ace_focused_220,0.35796763091030515,0.3542463892957499,0.3645567945522503,0.4681419037611644,0.25,269,5,1.0,1.0,274,5,0.0,0.0,278,5,1.0,1.0,274,5,1.0,1.0,204,5,1.0,1.0
5ac4e13f554299076e296e2d,"which German philosopher wrote ""The opera ""Lulu""  ",chunk_packed_280,ace_focused_220,0.268270024486296,0.2925361161695452,0.287303644524178,0.29448591513299327,0.6666666666666666,265,5,0.0,0.0,259,4,0.0,0.0,254,5,1.0,1.0,276,5,1.0,1.0,202,4,1.0,1.0
5a7796e05542992a6e59df0f,What country is the theme park served by the Huis Ten Bosch train service themed on?,chunk_packed_280,ace_focused_220,0.36980594952094764,0.3917205403162307,0.38269358488549154,0.37523444790065863,0.6666666666666666,228,5,1.0,1.0,228,5,0.0,0.0,228,5,1.0,1.0,236,5,1.0,1.0,210,4,1.0,1.0
5ae3eabc5542995dadf2424f,Thea Ruth White is best known for her voice over work as Muriel Bagge on  an American animated horror comedy television series created for who?,chunk_packed_280,ace_focused_220,0.4226176545141559,0.48202309003143395,0.45928664806723585,0.4254350617075321,0.42857142857142855,270,5,1.0,1.0,276,5,0.0,0.0,278,5,0.0,0.0,280,5,0.0,0.0,205,5,1.0,1.0
5ae3c71f5542991a06ce9a22,"Predelta National Park is located in which area of Argentina comprising of the provinces Misiones, Entre Ríos and Corrientes?",chunk_packed_280,ace_focused_220,0.38597365532763395,0.36209758116842544,0.3574145521705189,0.40377219319038027,0.6666666666666666,242,4,0.0,0.6666666666666666,266,4,0.0,0.6666666666666666,240,4,0.0,0.6666666666666666,254,5,0.0,0.6666666666666666,207,4,0.0,0.6666666666666666
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",chunk_packed_280,ace_focused_220,0.30204764561788267,0.323000013921088,0.31363575321629567,0.3055251829563381,0.6666666666666666,280,5,0.0,0.0,279,5,0.0,0.0,269,5,0.0,0.0,255,5,0.0,0.0,216,5,0.0,0.0
5ab8179f5542990e739ec817,Who wrote Tom Vaughan's popular 2008 film?,ace_focused_220,ace_focused_220,0.27046805614525704,0.25894526092596337,0.2676576571976592,0.3214227934332946,0.6666666666666666,268,5,0.0,0.0,272,5,0.0,0.0,272,5,0.0,0.0,280,5,1.0,1.0,219,4,1.0,1.0
5adc411f5542994650320cbc,"Which satellite was operational for longer, International Ultraviolet Explorer or EXOSAT?",ace_focused_220,ace_focused_220,0.25832128101840646,0.26806549980031535,0.26492657965528915,0.3341994948443803,1.0,270,5,0.0,0.0,280,5,0.0,0.0,280,5,0.0,0.0,272,5,0.0,0.0,220,4,0.0,0.0
5aba6f3e55429955dce3ee21,Li Yitong made her television debut on which network?,ace_focused_220,ace_focused_220,0.2702421472520913,0.2921292505381343,0.29065179644404376,0.3038592090094322,1.0,279,5,0.0,0.0,279,5,0.0,0.0,279,5,0.0,0.0,251,5,1.0,1.0,201,5,1.0,1.0
5add2dae5542992c1e3a2558,Which building was completed first the W. R. Grace Building or 10 Hudson Yards?,ace_focused_220,hybrid_packed_280,0.32215814256646563,0.33333045815605955,0.3213581430662404,0.3533239085136359,0.42857142857142855,280,5,1.0,1.0,280,5,0.0,0.0,273,5,1.0,1.0,279,5,1.0,1.0,211,4,0.0,0.0
5ae14b0655429920d52343a6,Bangalore Naatkal starred which actor and photographer?,ace_focused_220,chunk_packed_280,0.26554695920162,0.26445330828267266,0.2708118239498859,0.35503322481801225,0.25,264,5,1.0,1.0,280,5,0.0,0.0,280,5,0.0,0.0,268,5,0.0,0.0,208,5,0.0,0.5
5a730a6b5542992359bc3210,Who is older Craig Nicholls or Norman Blake ?,ace_focused_220,chunk_packed_280,0.2868223479628291,0.27856344447037207,0.2784607501020181,0.3315553274027705,0.6666666666666666,276,5,1.0,1.0,203,5,0.0,0.0,203,5,0.0,0.0,203,5,0.0,0.0,209,5,0.0,0.0
5a75fa14554299109176e5dc,"Which tournament, organised by the Professional Darts Corporation, is planned to finish at the multi-purpose indoor arena located in the centre of The O2 entertainment complex on the Greenwich Peninsula in south-east London?",ace_focused_220,chunk_packed_280,0.300810237460029,0.3178379364613005,0.31074872467498393,0.39705658596367255,0.6666666666666666,260,4,0.0,0.6666666666666665,260,4,0.0,0.6666666666666665,260,4,0.0,0.6666666666666665,279,5,0.0,0.22222222222222224,216,4,0.0,0.22222222222222224
5ac35a7e554299741d48a257,what language did the ethnic group which Torstein Ellingsen was its drumer  speaks ,chunk_packed_280,hybrid_packed_280,0.22680854685455998,0.24788033388333608,0.23866641616994633,0.23684274571195701,0.42857142857142855,271,5,0.0,0.6666666666666666,280,5,0.0,0.6666666666666666,268,5,0.0,0.6666666666666666,271,5,0.0,0.0,220,5,0.0,0.0
5a8651185542994775f60752,Are Fabián Bielinsky and Nelson Pereira dos Santos both directors?,ace_focused_220,ace_focused_220,0.30203818123912807,0.2365457464035535,0.29896866309306425,0.3361818305999607,0.42857142857142855,258,5,0.0,0.0,274,5,0.0,0.0,256,5,0.0,0.0,243,5,0.0,0.0,218,5,0.0,0.0
5a79fe3b5542994f819ef119,What is the financial group which created the Sporting Portugal Fund?,ace_focused_220,ace_focused_220,0.3104125592129737,0.32080746799217286,0.31833559689780666,0.3637808142934198,0.6666666666666666,279,5,1.0,1.0,280,5,1.0,1.0,280,5,1.0,1.0,268,5,0.0,0.4,210,5,1.0,1.0
